,Population2011Census,Wardcode,Ward name,Districtcode,District,Crimerate,Openspace,hhSocialRented,JobSeekers,Noqual,Carsperhousehold,GeneralFertilityRate,Malelifeexpectancy,Femalelifeexpectancy,LifeExpectancy,Children,Adult,Greaterthan65,nonwhite,NotBorninUK,NotEnglishspeaking
374,8969,00AXGJ,Saint James,00AX,Kingston upon Thames,41.6,28.2,9.3,2.3,15.9,1.3,74.1,79.1,83.9,81.5,19.3444085182295,62.9555914817705,17.7,41.4,37.3,12.7
375,9387,00BDGB,Hampton North,00BD,Richmond upon Thames,64.2,28.2,22.5,2.9,17.6,1.2,47.3,80.7,87.3,84.0,19.250026632577,65.049973367423,15.7,16.3,20.1,5.4
376,14300,00ALGZ,Kidbrooke with Hornfair,00AL,Greenwich,72.7,28.2,32.1,6.8,23.7,0.9,73.2,76.2,84.1,80.15,20.3216783216783,67.7783216783217,11.9,33.6,27.3,7.6
377,11091,00AMGA,Brownswood,00AM,Hackney,79.1,28.2,32.0,6.0,14.1,0.4,41.0,77.9,83.9,80.9,14.4351275809215,79.3648724190785,6.2,38.2,42.7,18.6
378,9767,00AWGH,Holland,00AW,Kensington and Chelsea,93.2,28.2,11.9,3.1,7.0,0.7,72.6,90.4,86.1,88.25,18.2143954131258,70.7856045868742,11.0,32.0,56.7,20.9
379,9245,00AWGN,Redcliffe,00AW,Kensington and Chelsea,84.8,28.4,10.4,2.6,5.2,0.6,46.9,81.7,89.1,85.4,15.110870740941,74.689129259059,10.2,18.8,53.4,21.6
380,11197,00BAGS,Wimbledon Park,00BA,Merton,54.6,28.5,8.3,2.0,7.8,1.0,81.1,84.7,86.1,85.4,21.2021077074216,70.5978922925784,8.2,20.4,32.9,8.4
381,10026,00AQGL,Pinner,00AQ,Harrow,56.7,28.6,14.6,2.8,14.7,1.3,62.5,80.7,84.9,82.80000000000001,18.1129064432476,62.08709355675241,19.8,38.0,31.7,7.5
382,13636,00BHGP,Markhouse,00BH,Waltham Forest,105.4,29.0,24.4,11.3,20.8,0.6,97.6,75.9,78.0,76.95,23.166617776474,69.033382223526,7.8,58.2,45.8,19.0
383,15064,00APGR,Tottenham Hale,00AP,Haringey,133.3,29.0,39.2,11.8,24.7,0.5,69.1,75.7,78.3,77.0,23.6457780138078,68.5542219861922,7.8,57.4,53.5,22.3
384,7964,00AWGD,Cremorne,00AW,Kensington and Chelsea,89.4,29.2,43.4,4.8,15.4,0.5,51.8,83.2,89.7,86.45,15.5826217980914,69.11737820190861,15.3,32.5,44.4,17.2
385,14506,00AKHB,Southbury,00AK,Enfield,103.3,29.3,24.0,8.1,24.6,0.9,87.5,79.6,81.3,80.44999999999999,24.9827657521026,65.51723424789739,9.5,36.2,30.2,12.0
386,11734,00AMGU,Wick,00AM,Hackney,95.9,29.5,53.8,12.2,22.8,0.5,53.4,74.9,82.7,78.80000000000001,22.3197545594,69.7802454406,7.9,51.6,35.1,10.9
387,13923,00AKGM,Bush Hill Park,00AK,Enfield,53.7,29.6,5.2,4.1,20.4,1.3,61.1,79.6,84.0,81.8,18.0205415499533,64.7794584500467,17.2,26.8,25.7,7.7
388,10422,00BCGN,Monkhams,00BC,Redbridge,56.3,29.9,4.4,1.9,15.0,1.4,53.7,80.9,82.5,81.7,16.9737094607561,62.3262905392439,20.7,21.1,18.8,3.8
389,10442,00ADGQ,Longlands,00AD,Bexley,40.7,30.0,13.2,2.8,20.9,1.2,52.5,79.6,81.3,80.44999999999999,16.2995594713656,62.0004405286344,21.7,9.4,9.9,2.1
390,9988,00BKGS,Vincent Square,00BK,Westminster,92.5,30.0,34.5,4.3,11.7,0.4,39.0,80.3,90.4,85.35,14.4873848618342,72.9126151381658,12.6,29.3,44.6,17.0
391,15164,00BCGR,Seven Kings,00BC,Redbridge,96.4,30.0,8.2,8.0,18.4,1.0,82.3,78.0,79.7,78.85,24.2152466367713,66.5847533632287,9.2,76.7,47.6,19.3
392,12839,00BEGK,Faraday,00BE,Southwark,108.6,30.0,68.4,10.3,21.8,0.4,65.5,78.3,83.5,80.9,23.2416854895241,69.7583145104759,7.0,60.7,45.9,14.6
393,14567,00AZGJ,Downham,00AZ,Lewisham,90.4,30.1,40.9,9.9,30.2,0.7,66.7,74.3,81.8,78.05,24.7065284547264,62.5934715452736,12.7,41.7,24.8,6.2
394,11478,00ABGG,Longbridge,00AB,Barking and Dagenham,91.9,30.3,13.1,5.6,22.7,1.1,98.4,76.5,82.4,79.45,22.9656734622757,65.4343265377243,11.6,57.4,33.3,11.9
395,14781,00BGFZ,Bow East,00BG,Tower Hamlets,113.1,30.3,42.8,10.5,21.4,0.4,64.2,71.3,80.8,76.05,17.4616061159597,75.1383938840403,7.4,39.9,30.9,10.9
396,10399,00ALGW,Eltham West,00AL,Greenwich,61.6,30.5,44.1,6.2,30.8,0.9,47.9,74.2,81.7,77.95,21.9924992787768,65.7075007212232,12.3,24.6,21.3,6.4
397,14377,00AKHF,Turkey Sainteet,00AK,Enfield,74.6,30.5,26.3,9.5,30.2,1.0,74.1,76.2,81.4,78.80000000000001,25.5129721082284,62.9870278917716,11.5,37.9,31.0,14.1
398,13069,00BCGJ,Goodmayes,00BC,Redbridge,93.8,30.6,8.5,8.4,18.1,1.0,103.0,79.9,83.2,81.55000000000001,24.0875353890887,67.9124646109113,8.0,75.2,46.3,18.5
399,13411,00BBGF,Custom House,00BB,Newham,136.0,30.6,41.4,9.5,25.3,0.7,91.8,73.7,77.4,75.55000000000001,24.0548803221236,69.3451196778764,6.6,53.5,46.9,19.6
400,10828,00BKGQ,Saint James's,00BK,Westminster,1658.0,30.7,28.0,6.1,10.7,0.4,37.2,80.4,86.4,83.4,8.7827853712597,80.2172146287403,11.0,28.8,49.0,20.0
401,14106,00ASGY,Townfield,00AS,Hillingdon,147.8,30.8,30.1,7.9,24.7,1.0,94.6,74.8,79.4,77.1,23.1958032043102,67.00419679568981,9.8,62.9,44.7,18.1
402,15141,00BBGB,Beckton,00BB,Newham,121.2,30.9,36.5,6.5,19.2,0.7,55.1,81.9,82.6,82.25,21.9932633247474,73.2067366752526,4.8,54.2,49.7,23.5
403,10693,00AQGE,Hatch End,00AQ,Harrow,50.8,31.1,8.5,2.4,15.4,1.4,55.3,82.0,84.3,83.15,18.6851211072664,61.514878892733606,19.8,43.3,33.0,9.1
404,11977,00ARGF,Emerson Park,00AR,Havering,46.7,31.2,3.9,2.5,23.1,1.6,52.2,78.7,81.3,80.0,16.3062536528346,62.393746347165404,21.3,17.7,11.4,1.7
405,10784,00APGJ,Muswell Hill,00AP,Haringey,81.0,31.2,9.4,3.0,8.3,0.9,56.3,77.4,81.5,79.45,17.8783382789318,70.0216617210682,12.1,16.2,26.1,7.0
406,10801,00AHGR,New Addington,00AH,Croydon,87.4,31.2,42.2,7.9,34.8,1.0,72.7,74.4,80.5,77.45,25.8031663734839,61.49683362651609,12.7,23.7,13.9,3.0
407,14086,00BHFZ,Chapel End,00BH,Waltham Forest,95.7,31.2,15.7,8.2,18.7,0.9,103.4,75.8,86.7,81.25,24.116143688769,67.883856311231,8.0,48.5,36.9,14.1
408,11337,00BHGK,Larkswood,00BH,Waltham Forest,85.8,31.4,17.4,6.6,26.2,1.1,71.4,77.5,83.6,80.55,19.978830378407,64.721169621593,15.3,31.2,21.8,6.3
409,12199,00ASGP,Heathrow Villages,00AS,Hillingdon,308.0,31.4,14.8,3.7,19.2,1.1,86.9,75.8,82.8,79.3,20.8213788015411,69.7786211984589,9.4,50.0,43.2,17.1
410,14385,00ALGR,Charlton,00AL,Greenwich,66.2,31.6,41.1,7.4,20.8,0.7,89.3,74.1,79.9,77.0,21.8143899895725,67.4856100104275,10.7,36.2,31.0,9.4
411,15772,00AEGK,Barnhill,00AE,Brent,83.4,31.6,26.6,6.7,18.1,1.0,79.0,79.6,82.7,81.15,20.8787725082425,66.82122749175751,12.3,69.7,56.5,22.9
412,9675,00AYFZ,Bishop's,00AY,Lambeth,311.9,31.6,41.8,6.9,14.5,0.4,38.2,78.0,84.0,81.0,11.4521963824289,79.8478036175711,8.7,42.0,43.0,13.7
413,16402,00BJGT,West Hill,00BJ,Wandsworth,43.9,31.9,23.6,4.7,14.3,0.8,56.1,75.8,78.3,77.05,18.8452627728326,71.6547372271674,9.5,31.7,43.5,13.5
414,12811,00AEGW,Northwick Park,00AE,Brent,68.6,32.0,16.2,3.1,13.4,1.3,39.4,80.7,81.6,81.15,16.6887830770432,70.1112169229568,13.2,68.8,53.3,19.8
415,14370,00ASHB,West Drayton,00AS,Hillingdon,81.8,32.0,26.4,5.3,24.3,1.1,77.9,75.3,81.9,78.6,22.7557411273486,65.7442588726514,11.5,33.5,27.6,9.2
416,17402,00ACGS,West Hendon,00AC,Barnet,120.5,32.0,16.8,5.0,17.8,0.9,85.8,78.2,84.3,81.25,19.8080680381565,68.79193196184349,11.4,50.6,53.6,24.7
417,12915,00ARGN,Mawneys,00AR,Havering,59.9,32.1,11.4,5.0,29.6,1.2,65.3,80.2,89.2,84.7,19.4192799070848,62.4807200929152,18.1,11.5,9.3,2.5
418,15034,00ASGH,Botwell,00AS,Hillingdon,111.0,32.2,25.2,7.6,24.0,1.1,94.5,75.6,82.0,78.8,24.9634162564853,65.9365837435147,9.1,60.2,42.7,17.9
419,9862,00BAGR,West Barnes,00BA,Merton,57.7,32.3,5.2,2.4,13.9,1.1,82.0,82.9,82.4,82.65,20.4421009937132,66.1578990062868,13.4,30.0,33.7,9.3
420,8158,00BKGR,Tachbrook,00BK,Westminster,51.1,32.4,29.3,2.7,12.5,0.4,33.3,82.2,83.1,82.65,10.7501838685952,73.8498161314048,15.4,21.8,41.1,15.1
421,12955,00ARGP,Pettits,00AR,Havering,55.9,32.4,5.4,3.2,25.7,1.4,59.6,81.0,83.9,82.45,17.0204554226168,62.1795445773832,20.8,8.7,7.4,1.7
422,14884,00AFHB,West Wickham,00AF,Bromley,40.8,32.6,4.4,2.2,15.2,1.4,52.2,80.9,84.7,82.80000000000001,19.8535339962376,60.446466003762396,19.7,10.6,9.7,1.3
423,18171,00ALGX,Glyndon,00AL,Greenwich,65.6,32.6,41.4,10.5,21.4,0.6,91.0,73.2,77.4,75.30000000000001,22.8606020582246,70.0393979417754,7.1,55.0,42.2,13.8
424,17077,00AHHC,Waddon,00AH,Croydon,93.8,32.6,25.5,6.8,19.1,0.8,74.1,74.8,80.1,77.44999999999999,22.2755753352462,66.7244246647538,11.0,44.6,30.1,8.9
425,10131,00BDFY,Fulwell and Hampton Hill,00BD,Richmond upon Thames,38.8,32.7,8.0,1.9,10.8,1.1,69.6,78.4,80.7,79.55000000000001,21.133155660843,66.366844339157,12.5,9.9,16.7,4.0
426,9833,00AXGM,Tolworth and Hook Rise,00AX,Kingston upon Thames,61.4,33.1,10.7,2.7,18.4,1.2,74.0,80.3,89.7,85.0,20.4617105664599,66.6382894335401,12.9,27.2,26.1,8.0
427,11890,00ADGB,Belvedere,00AD,Bexley,67.6,33.2,16.1,6.1,23.7,1.0,78.6,77.9,82.5,80.2,22.3549201009251,64.9450798990749,12.7,28.4,20.4,5.1
428,17949,00AKGQ,Edmonton Green,00AK,Enfield,147.7,33.2,43.1,19.6,30.5,0.6,124.1,74.8,79.6,77.19999999999999,27.9737032703772,63.6262967296228,8.4,60.6,46.8,21.4
429,11578,00ASGU,Northwood Hills,00AS,Hillingdon,59.7,33.3,15.5,2.6,16.6,1.3,76.7,78.9,86.0,82.45,18.863361547763,63.63663845223701,17.5,33.3,27.9,7.1
430,16743,00AHHE,Woodside,00AH,Croydon,78.6,33.3,19.8,8.4,17.1,0.8,75.4,79.3,80.6,79.94999999999999,24.3863106970077,67.7136893029923,7.9,55.1,28.4,6.3
431,13586,00ASHD,Yeading,00AS,Hillingdon,100.8,33.3,21.8,6.0,19.8,1.1,105.9,78.4,82.4,80.4,25.813337258943,66.58666274105701,7.6,64.1,42.7,17.4
432,12142,00ASGM,Eastcote and East Ruislip,00AS,Hillingdon,52.5,33.4,7.2,2.0,13.6,1.5,54.3,80.5,87.4,83.95,17.7812551474222,62.2187448525778,20.0,20.2,17.5,3.7
433,12780,00BCGF,Cranbrook,00BC,Redbridge,81.7,33.4,5.3,5.1,17.6,1.2,83.3,77.5,83.0,80.25,20.5242566510172,66.5757433489828,12.9,75.4,44.5,15.1
434,13354,00BGGF,Mile End East,00BG,Tower Hamlets,113.9,33.4,52.9,14.8,23.3,0.4,74.3,73.4,78.7,76.05000000000001,23.8954620338475,70.40453796615249,5.7,66.0,43.5,20.0
435,12280,00AMGN,Lordship,00AM,Hackney,61.9,33.6,37.0,7.1,24.2,0.5,111.6,75.1,84.8,79.94999999999999,27.4511400651466,64.14885993485339,8.4,30.5,31.4,13.1
436,16239,00BJGR,Tooting,00BJ,Wandsworth,97.0,33.7,18.0,5.7,14.4,0.6,57.3,76.0,79.7,77.85,17.9075066198658,73.0924933801342,9.0,52.7,45.4,15.2
437,14051,00ALHB,Peninsula,00AL,Greenwich,167.4,33.7,30.6,4.1,15.0,0.6,68.2,74.6,85.1,79.85,16.9240623443171,74.77593765568291,8.3,30.6,33.0,10.4
438,12402,00BEGZ,Village,00BE,Southwark,83.3,33.8,15.5,2.8,9.4,1.0,65.5,77.9,81.6,79.75,23.7381067569747,65.36189324302529,10.9,20.1,22.0,3.5
439,12921,00AMGH,Hackney Downs,00AM,Hackney,90.8,33.8,43.1,11.6,19.3,0.4,67.4,74.9,83.3,79.1,18.8839873074839,73.9160126925161,7.2,51.7,39.5,15.5
440,14846,00BBGW,Wall End,00BB,Newham,63.7,33.9,17.7,8.4,19.6,0.7,89.0,78.6,80.3,79.44999999999999,25.239121648929,68.260878351071,6.5,82.2,59.8,29.7
441,14940,00BJGJ,Northcote,00BJ,Wandsworth,112.9,34.0,13.6,2.3,6.7,0.8,72.9,80.1,81.1,80.6,19.0361445783133,74.9638554216867,6.0,14.9,28.9,5.7
442,13743,00BEGT,Rotherhithe,00BE,Southwark,107.2,34.1,45.6,5.8,17.5,0.5,54.8,76.3,79.2,77.75,17.2378665502438,75.36213344975619,7.4,40.9,43.4,15.2
443,13753,00AEHD,Welsh Harp,00AE,Brent,85.3,34.2,19.2,7.7,22.6,0.9,85.0,81.2,88.5,84.85,21.3480695121064,67.25193048789359,11.4,61.3,55.0,22.9
444,14539,00AJGJ,Elthorne,00AJ,Ealing,103.8,34.2,20.2,5.9,15.1,0.8,71.4,74.8,85.5,80.15,19.6987413164592,70.60125868354079,9.7,34.9,40.6,16.9
445,9090,00BAGH,Lower Morden,00BA,Merton,36.5,34.3,4.1,3.1,20.9,1.3,67.7,80.1,86.6,83.35,19.1859185918592,65.61408140814079,15.2,21.9,22.1,5.9
446,13368,00BHGS,Wood Sainteet,00BH,Waltham Forest,89.4,34.4,30.9,9.8,20.8,0.7,102.1,75.3,83.2,79.25,23.3019150209455,67.4980849790545,9.2,50.4,38.7,14.4
447,15183,00AJGS,Northolt Mandeville,00AJ,Ealing,95.4,34.4,24.2,7.8,21.5,0.9,91.7,77.6,85.0,81.3,23.5065533820721,65.7934466179279,10.7,51.7,44.1,19.5
448,10107,00AXGG,Norbiton,00AX,Kingston upon Thames,71.6,34.5,31.2,4.9,17.7,0.8,67.4,76.2,78.2,77.2,18.7691698822598,72.1308301177402,9.1,31.0,34.1,13.6
449,14842,00BJGQ,Thamesfield,00BJ,Wandsworth,104.9,34.5,7.5,1.3,6.3,0.8,63.7,81.4,82.9,82.15,15.1731572564344,76.02684274356561,8.8,12.3,31.4,5.8
450,12048,00ASGZ,Uxbridge North,00AS,Hillingdon,106.1,34.5,12.7,2.9,16.8,1.3,63.1,77.2,83.0,80.1,17.886786188579,66.213213811421,15.9,30.2,23.4,5.9
451,14950,00AEHB,Sudbury,00AE,Brent,82.5,34.6,15.0,6.1,18.1,0.9,115.0,80.5,84.8,82.65,20.6622073578595,68.8377926421405,10.5,77.3,62.2,28.4
452,14039,00AZGE,Blackheath,00AZ,Lewisham,106.9,34.6,28.8,4.7,13.2,0.7,56.8,77.4,82.4,79.9,18.3845003205357,70.7154996794643,10.9,30.2,29.3,7.4
453,8937,00AWGF,Golborne,00AW,Kensington and Chelsea,129.0,34.6,67.8,12.1,22.5,0.4,51.9,85.8,86.0,85.9,18.6639812017456,71.1360187982544,10.2,52.1,46.1,16.9
454,14558,00AJGD,Cleveland,00AJ,Ealing,52.3,34.8,21.5,5.6,13.1,0.9,59.1,76.8,85.9,81.35,21.7062783349361,66.3937216650639,11.9,36.9,39.6,15.1
455,16137,00ACGC,East Barnet,00AC,Barnet,59.0,34.9,9.8,4.3,17.1,1.2,65.8,80.5,84.5,82.5,20.7225630538514,65.5774369461486,13.7,23.4,23.4,7.2
456,19120,00ALHG,Woolwich Riverside,00AL,Greenwich,137.4,34.9,50.0,10.4,19.9,0.5,84.4,73.8,80.2,77.0,23.6297071129707,70.1702928870293,6.2,49.0,39.4,13.3
457,23084,00BGGG,Millwall,00BG,Tower Hamlets,86.5,35.0,20.6,5.1,11.4,0.5,58.1,83.6,95.0,89.3,15.5605614278288,80.9394385721712,3.5,47.6,52.1,23.4
458,11543,00ATGB,Chiswick Riverside,00AT,Hounslow,72.1,35.2,18.5,2.9,9.2,1.0,76.7,85.4,82.2,83.80000000000001,18.7559559906437,69.4440440093563,11.8,19.1,30.3,8.9
459,12044,00BCGQ,Roding,00BC,Redbridge,69.1,35.7,15.9,5.0,15.9,1.1,68.0,80.3,83.8,82.05,22.7499169711059,66.9500830288941,10.3,37.2,28.2,8.7
460,10418,00ADGA,Barnehurst,00AD,Bexley,41.8,35.8,10.7,3.5,23.1,1.3,61.0,78.6,85.8,82.19999999999999,18.9671722019581,62.83282779804189,18.2,9.8,8.0,1.3
461,11658,00BCGA,Bridge,00BC,Redbridge,62.8,36.0,13.8,4.5,19.9,1.1,50.0,79.4,83.6,81.5,20.0291645222165,66.57083547778349,13.4,28.1,21.6,6.7
462,14229,00AJGN,Hobbayne,00AJ,Ealing,65.4,36.1,25.2,5.6,18.2,0.9,77.7,77.5,86.0,81.75,22.6017288635884,66.09827113641161,11.3,37.7,40.7,17.2
463,10864,00ADGK,Danson Park,00AD,Bexley,59.1,36.3,8.9,3.3,23.0,1.2,53.6,79.8,84.3,82.05,18.5014727540501,63.9985272459499,17.5,16.2,13.2,3.1
464,11563,00ATGD,Feltham North,00AT,Hounslow,110.8,36.4,22.3,4.6,26.1,1.1,84.3,73.5,77.3,75.4,19.9688662111909,66.4311337888091,13.6,38.9,35.7,14.1
465,10024,00BAGG,Longthornton,00BA,Merton,58.1,36.6,10.6,6.0,19.1,1.0,74.1,78.2,84.0,81.1,21.6380686352753,67.5619313647247,10.8,58.2,42.0,14.5
466,15587,00AEHF,Willesden Green,00AE,Brent,127.5,36.8,26.8,8.9,18.5,0.5,54.4,78.2,88.1,83.15,19.1634054019375,73.23659459806251,7.6,52.7,56.3,25.9
467,11346,00ADGP,Lesnes Abbey,00AD,Bexley,57.2,36.9,21.0,5.3,23.8,1.1,75.5,79.6,84.3,81.94999999999999,20.9236735413362,63.4763264586638,15.6,31.0,23.3,5.0
468,13505,00ALHA,Middle Park and Sutcliffe,00AL,Greenwich,72.5,37.0,37.3,7.9,25.5,0.9,75.3,76.8,84.7,80.75,21.9326175490559,63.86738245094409,14.2,24.0,22.3,5.6
469,12411,00BGGJ,Saint Katherine's and Wapping,00BG,Tower Hamlets,100.6,37.0,20.3,4.3,12.3,0.6,61.0,76.1,79.1,77.6,13.6652969140279,80.2347030859721,6.1,37.6,41.5,15.9
470,11058,00BHGF,Hatch Lane,00BH,Waltham Forest,77.2,37.7,24.7,7.0,26.2,1.1,73.8,78.6,82.9,80.75,20.2930005425936,63.606999457406395,16.1,22.2,16.5,4.4
471,15989,00ACGD,East Finchley,00AC,Barnet,69.4,37.8,22.2,4.2,14.1,0.8,67.8,79.3,84.9,82.1,18.869222590531,68.130777409469,13.0,28.2,34.4,10.4
472,10396,00BDGM,Twickenham Riverside,00BD,Richmond upon Thames,75.8,37.8,6.2,1.5,6.2,0.9,73.8,78.4,81.0,79.7,17.1315890727203,70.46841092727969,12.4,10.3,26.8,7.2
473,9968,00BAGL,Ravensbury,00BA,Merton,75.9,37.8,25.1,6.8,23.7,0.9,93.2,78.0,81.4,79.7,21.2479935794543,65.2520064205457,13.5,38.9,36.0,13.1
474,15107,00AYGG,Herne Hill,00AY,Lambeth,133.6,37.9,31.8,8.5,12.2,0.5,67.3,74.3,82.8,78.55,18.3689680280665,74.43103197193349,7.2,39.6,35.3,10.8
475,13372,00APGS,West Green,00AP,Haringey,94.7,38.2,36.0,12.0,23.9,0.5,65.0,75.6,86.2,80.9,19.7427460364942,70.7572539635058,9.5,47.8,54.6,25.9
476,15339,00AJGW,Perivale,00AJ,Ealing,89.0,38.3,8.5,5.0,17.4,1.1,88.3,82.6,87.0,84.8,20.1251711324076,68.8748288675924,11.0,54.6,55.4,26.7
477,10786,00ABGF,Heath,00AB,Barking and Dagenham,109.4,38.4,45.3,12.2,32.1,0.7,83.4,75.1,79.3,77.19999999999999,26.274800667532,61.025199332468006,12.7,32.3,24.1,6.2
478,16331,00BJGK,Queenstown,00BJ,Wandsworth,83.2,38.5,30.7,4.6,11.9,0.5,42.0,76.9,84.6,80.75,14.1877411058723,78.0122588941277,7.8,35.7,42.4,15.4
479,10667,00BFGD,Beddington South,00BF,Sutton,61.1,39.1,35.9,6.2,21.0,1.3,59.6,76.9,83.7,80.30000000000001,22.0399362519921,64.06006374800789,13.9,28.8,20.1,4.2
480,12438,00ATGK,Heston West,00AT,Hounslow,126.4,39.1,33.7,7.0,21.8,1.1,87.3,79.7,82.5,81.1,22.969930857051,66.730069142949,10.3,76.2,51.1,23.9
481,13445,00AEGP,Fryent,00AE,Brent,78.7,39.3,13.9,5.1,20.3,1.1,94.0,82.2,90.2,86.2,20.8627742655262,67.3372257344738,11.8,62.7,55.9,21.9
482,17499,00ALHF,Woolwich Common,00AL,Greenwich,105.3,39.4,50.0,13.4,21.8,0.6,100.5,73.9,85.4,79.65,26.9101091490942,67.1898908509058,5.9,57.6,41.8,13.6
483,14966,00AHGQ,Kenley,00AH,Croydon,39.8,39.6,11.4,4.0,14.6,1.3,76.0,78.0,80.7,79.35,20.7603902178271,64.33960978217289,14.9,23.2,17.9,3.0
484,16469,00AKGS,Enfield Lock,00AK,Enfield,70.7,39.6,22.7,11.0,26.5,0.9,91.1,76.4,79.1,77.75,27.2876313073046,64.5123686926954,8.2,45.1,33.8,14.0
485,15671,00BHGL,Lea Bridge,00BH,Waltham Forest,127.3,40.1,18.4,11.9,23.0,0.6,107.0,73.2,77.7,75.45,23.8912641184353,67.70873588156469,8.4,64.8,50.4,21.2
486,17250,00ACGB,Coppetts,00AC,Barnet,85.4,40.3,13.4,4.9,15.0,1.0,72.5,76.7,81.1,78.9,19.7101449275362,69.98985507246381,10.3,35.0,36.1,13.6
487,13435,00BEGX,Surrey Docks,00BE,Southwark,85.7,40.3,23.9,3.7,11.8,0.6,57.5,85.5,82.9,84.2,12.1697059918124,82.13029400818759,5.7,30.9,42.7,15.4
488,12609,00BHGC,Forest,00BH,Waltham Forest,118.8,40.4,13.6,7.4,19.3,0.8,99.6,77.9,80.7,79.30000000000001,19.3591878816718,71.3408121183282,9.3,58.7,45.7,18.4
489,15122,00AFGZ,Plaistow and Sundridge,00AF,Bromley,59.5,40.5,17.4,4.7,18.6,1.0,68.7,77.8,81.2,79.5,19.6270334611824,65.5729665388176,14.8,19.3,16.9,3.9
490,11630,00BFGU,Wandle Valley,00BF,Sutton,69.2,40.5,33.6,6.6,23.7,1.0,79.3,77.3,84.6,80.94999999999999,24.067067927773,66.932932072227,9.0,24.8,19.8,5.7
491,13841,00ASGJ,Brunel,00AS,Hillingdon,90.4,40.5,22.0,3.3,17.6,1.1,47.2,78.2,83.4,80.80000000000001,15.5263348023987,73.3736651976013,11.1,38.2,29.3,9.8
492,16531,00AKGY,Lower Edmonton,00AK,Enfield,71.9,40.6,27.4,11.5,28.5,0.7,111.2,75.7,79.8,77.75,27.4514548424173,63.348545157582706,9.2,58.9,46.1,19.5
493,16027,00AKGR,Enfield Highway,00AK,Enfield,87.8,40.6,24.4,9.6,30.1,1.0,70.6,78.1,86.2,82.15,26.2556935171897,63.444306482810305,10.3,42.2,34.3,14.5
494,16736,00ALHC,Plumstead,00AL,Greenwich,98.1,41.0,27.3,11.0,21.6,0.7,106.6,74.0,83.3,78.65,23.3568355640535,68.04316443594651,8.6,55.4,41.7,14.6
495,12979,00ASHE,Yiewsley,00AS,Hillingdon,117.7,41.3,27.3,5.5,23.7,1.0,72.0,74.9,81.1,78.0,22.3437861160336,68.3562138839664,9.3,33.8,27.7,10.0
496,11355,00BHGE,Hale End and Highams Park,00BH,Waltham Forest,74.8,41.4,18.8,6.8,20.0,1.1,75.5,80.2,84.3,82.25,22.7300748568912,65.86992514310879,11.4,33.1,21.8,5.9
497,15541,00ATGE,Feltham West,00AT,Hounslow,92.2,41.4,27.2,4.5,20.5,1.0,93.6,77.1,82.7,79.9,24.9919567595393,68.7080432404607,6.3,35.5,32.3,14.2
498,11408,00ATGG,Hanworth Park,00AT,Hounslow,99.1,41.4,21.3,3.8,23.4,1.1,72.7,77.7,82.4,80.05000000000001,20.4680925666199,67.5319074333801,12.0,30.8,28.5,10.9
